tree_id,trunk_diam,status,health,spc_common,neighborhood
532222,8,Alive,Good,Japanese zelkova,Upper West Side
307157,14,Alive,Good,honeylocust,Carroll Gardens-Columbia Street-Red Hook
544410,32,Alive,Good,littleleaf linden,Far Rockaway-Bayswater
430585,21,Alive,Good,pin oak,Hunts Point
62990,5,Alive,Fair,Atlantic white cedar,New Springville-Bloomfield-Travis
665866,19,Alive,Good,eastern cottonwood,Old Astoria
166326,11,Alive,Good,Callery pear,Westerleigh
281987,7,Alive,Good,sweetgum,Washington Heights South
561548,17,Alive,Good,London planetree,St. Albans
574236,10,Alive,Fair,silver linden,St. Albans
709206,29,Alive,Good,London planetree,Bensonhurst West
214102,19,Alive,Good,Siberian elm,Woodlawn-Wakefield
383488,2,Alive,Fair,crimson king maple,Annadale-Huguenot-Prince's Bay-Eltingville
517076,13,Alive,Good,ginkgo,Eastchester-Edenwald-Baychester
479678,4,Alive,Good,Japanese zelkova,Far Rockaway-Bayswater
571258,16,Alive,Good,green ash,Astoria
315901,6,Alive,Good,Sophora,Van Cortlandt Village
706476,10,Alive,Good,American linden,Bath Beach
346761,2,Alive,Poor,honeylocust,East Tremont
364032,21,Alive,Good,London planetree,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
704307,23,Alive,Good,London planetree,Lindenwood-Howard Beach
203947,27,Alive,Good,London planetree,BK90
420356,2,Dead,,,Brownsville
191370,2,Alive,Fair,American beech,Oakwood-Oakwood Beach
429494,5,Alive,Good,Japanese zelkova,Douglas Manor-Douglaston-Little Neck
615820,10,Alive,Good,Callery pear,Bay Ridge
514012,17,Alive,Good,honeylocust,17
563622,16,Alive,Poor,honeylocust,Stuyvesant Heights
15012,10,Alive,Good,honeylocust,Pomonok-Flushing Heights-Hillcrest
61246,10,Alive,Fair,honeylocust,BX44
571779,19,Alive,Good,London planetree,Rosedale
33588,16,Alive,Good,black locust,North Riverdale-Fieldston-Riverdale
16573,13,Alive,Good,London planetree,Co-op City
609728,0,Stump,,,Pomonok-Flushing Heights-Hillcrest
584778,12,Alive,Fair,crimson king maple,41
427410,3,Alive,Good,Persian ironwood,BK83
292702,0,Stump,,,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
691204,21,Alive,Good,London planetree,Canarsie
521964,7,Alive,Good,Callery pear,Middle Village
687881,31,Alive,Good,London planetree,Flatlands
251936,22,Alive,Good,London planetree,North Riverdale-Fieldston-Riverdale
579674,7,Alive,Good,cherry,Springfield Gardens North
243252,7,Alive,Good,Callery pear,Bayside-Bayside Hills
592098,3,Alive,Good,Sophora,Glen Oaks-Floral Park-New Hyde Park
352959,2,Alive,Poor,honeylocust,Georgetown-Marine Park-Bergen Beach-Mill Basin
221362,25,Alive,Fair,pin oak,Jamaica Estates-Holliswood
429691,6,Alive,Good,Japanese zelkova,Clinton
554782,6,Alive,Good,Callery pear,Grasmere-Arrochar-Ft. Wadsworth
270977,6,Alive,Good,London planetree,Mott Haven-Port Morris
457011,13,Alive,Good,English oak,East Williamsburg
288835,8,Alive,Fair,Norway maple,Great Kills
445865,21,Alive,Fair,London planetree,East New York
530235,19,Alive,Good,London planetree,Yorkville
258106,14,Alive,Good,Callery pear,Melrose South-Mott Haven North
476609,28,Alive,Good,London planetree,East Flatbush-Farragut
11309,11,Alive,Fair,Norway maple,QN20
283042,11,Alive,Good,Norway maple,Queens Village
622726,13,Alive,Good,pin oak,Prospect Lefferts Gardens-Wingate
90652,8,Alive,Good,willow oak,Murray Hill-Kips Bay
655029,40,Alive,Good,pin oak,Jamaica Estates-Holliswood
721345,38,Alive,Good,London planetree,Baisley Park
434722,18,Alive,Poor,Norway maple,Briarwood-Jamaica Hills
11872,11,Alive,Good,northern red oak,Queensboro Hill
110941,6,Alive,Good,Sophora,Clinton Hill
569189,7,Alive,Good,crimson king maple,South Ozone Park
114529,6,Alive,Fair,Callery pear,Todt Hill-Emerson Hill-Heartland Village-Lighthous
337543,3,Dead,,,Mount Hope
568525,2,Alive,Good,Kentucky coffeetree,Erasmus
350015,7,Alive,Good,hawthorn,Westerleigh
457694,3,Alive,Good,red maple,Erasmus
438473,3,Alive,Good,eastern redbud,East New York
658738,19,Alive,Good,honeylocust,Jackson Heights
355316,2,Alive,Good,common hackberry,South Jamaica
335282,5,Alive,Good,Sophora,Bushwick North
180551,3,Alive,Good,littleleaf linden,Midwood
107770,8,Alive,Good,cherry,Steinway
591009,16,Alive,Good,ginkgo,Glen Oaks-Floral Park-New Hyde Park
102573,13,Alive,Fair,London planetree,East New York
92542,16,Alive,Good,ginkgo,Brooklyn Heights-Cobble Hill
475819,2,Alive,Good,Sophora,Morrisania-Melrose
383276,18,Alive,Good,pin oak,East Flushing
285518,35,Alive,Good,London planetree,New Dorp-Midland Beach
427831,4,Alive,Good,eastern redbud,East Harlem North
513280,13,Alive,Good,red maple,Maspeth
208496,18,Alive,Good,Sophora,Clinton
673027,4,Alive,Good,hardy rubber tree,Maspeth
143690,2,Alive,Good,London planetree,Oakwood-Oakwood Beach
112594,27,Alive,Good,silver maple,Bayside-Bayside Hills
653257,30,Alive,Good,London planetree,QN03
335074,4,Alive,Good,'Schubert' chokecherry,East Elmhurst
235383,16,Alive,Fair,green ash,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
534610,5,Alive,Good,Callery pear,Great Kills
671378,13,Alive,Good,Norway maple,Oakland Gardens
453093,3,Alive,Good,pin oak,Lower East Side
255889,9,Alive,Good,American beech,Queens Village
109138,5,Alive,Good,American linden,Bedford
89019,21,Alive,Fair,Norway maple,Jackson Heights
470759,10,Alive,Good,honeylocust,Mariner's Harbor-Arlington-Port Ivory-Graniteville
189662,7,Alive,Good,Sophora,Clinton Hill
249773,15,Alive,Good,ginkgo,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
48423,26,Alive,Good,London planetree,Marble Hill-Inwood
139684,4,Alive,Good,sawtooth oak,North Side-South Side
434600,6,Alive,Fair,littleleaf linden,East New York
403469,8,Alive,Good,silver linden,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
630214,5,Alive,Good,white oak,Jamaica Estates-Holliswood
531592,6,Alive,Poor,green ash,Arden Heights
542377,25,Alive,Good,London planetree,Baisley Park
456371,6,Alive,Good,Callery pear,New Dorp-Midland Beach
378820,6,Alive,Fair,Sophora,Annadale-Huguenot-Prince's Bay-Eltingville
176472,12,Alive,Good,littleleaf linden,Carroll Gardens-Columbia Street-Red Hook
533782,8,Alive,Good,cherry,Todt Hill-Emerson Hill-Heartland Village-Lighthous
381154,16,Alive,Good,pin oak,Sunset Park East
68257,11,Alive,Good,cherry,Central Harlem South
56236,5,Alive,Good,honeylocust,44
653310,8,Alive,Good,Sophora,Springfield Gardens South-Brookville
4834,4,Alive,Fair,katsura tree,East Concourse-Concourse Village
178066,15,Alive,Good,sweetgum,Cypress Hills-City Line
646862,4,Alive,Good,sweetgum,Murray Hill
132470,16,Alive,Good,Norway maple,Forest Hills
66273,16,Alive,Good,London planetree,Grasmere-Arrochar-Ft. Wadsworth
314082,15,Alive,Good,littleleaf linden,BK69
290118,9,Alive,Good,pin oak,BK88
272673,20,Alive,Good,London planetree,Schuylerville-Throgs Neck-Edgewater Park
63570,4,Alive,Good,pin oak,New Springville-Bloomfield-Travis
168729,14,Alive,Good,Japanese zelkova,Rego Park
402336,10,Alive,Good,Callery pear,Auburndale
351568,9,Alive,Good,Callery pear,Charleston-Richmond Valley-Tottenville
90906,12,Alive,Good,pin oak,Upper West Side
227858,4,Alive,Good,American linden,Queens Village
294669,6,Alive,Poor,sycamore maple,Bronxdale
670700,12,Alive,Fair,maple,Whitestone
194431,12,Alive,Good,green ash,Borough Park
597016,3,Alive,Good,eastern redbud,Whitestone
458184,8,Alive,Good,Callery pear,New Dorp-Midland Beach
288518,7,Alive,Good,red maple,New Brighton-Silver Lake
12864,4,Alive,Good,honeylocust,Washington Heights North
28845,16,Alive,Good,Schumard's oak,Rugby-Remsen Village
150960,27,Alive,Fair,pin oak,Jamaica Estates-Holliswood
444931,22,Alive,Fair,honeylocust,Old Town-Dongan Hills-South Beach
388095,0,Stump,,,Canarsie
639542,3,Alive,Good,honeylocust,Richmond Hill
435665,20,Alive,Good,London planetree,East New York
193598,26,Alive,Good,London planetree,Gravesend
373454,27,Alive,Good,littleleaf linden,Forest Hills
357179,2,Alive,Good,white oak,University Heights-Morris Heights
154924,4,Alive,Good,Callery pear,Upper East Side-Carnegie Hill
349278,4,Alive,Good,Kentucky yellowwood,Springfield Gardens North
549341,2,Alive,Fair,ginkgo,Crown Heights North
207284,4,Alive,Fair,London planetree,Central Harlem South
386440,16,Alive,Good,Sophora,Turtle Bay-East Midtown
486181,7,Alive,Good,Callery pear,Westerleigh
434434,27,Alive,Good,London planetree,East New York
454598,3,Alive,Good,serviceberry,Laurelton
502183,5,Alive,Good,honeylocust,West Farms-Bronx River
317919,10,Alive,Good,Callery pear,Rossville-Woodrow
315642,19,Alive,Good,honeylocust,Prospect Lefferts Gardens-Wingate
553230,0,Stump,,,Ft. Totten-Bay Terrace-Clearview
73022,13,Alive,Good,littleleaf linden,West Village
336178,2,Alive,Good,katsura tree,Westerleigh
512174,4,Alive,Fair,Callery pear,Annadale-Huguenot-Prince's Bay-Eltingville
89414,8,Alive,Good,Callery pear,Ridgewood
594233,13,Alive,Good,sycamore maple,Bellerose
630415,21,Alive,Good,littleleaf linden,Jamaica Estates-Holliswood
646635,13,Alive,Good,silver maple,Woodhaven
511198,2,Alive,Fair,cherry,Williamsbridge-Olinville
370803,3,Dead,,,Allerton-Pelham Gardens
529714,11,Alive,Good,red maple,Arden Heights
164722,5,Alive,Poor,Japanese zelkova,BX17
340906,7,Alive,Good,northern red oak,Midwood
5078,6,Alive,Good,American elm,East Concourse-Concourse Village
445875,2,Alive,Fair,katsura tree,East New York
655258,36,Alive,Good,tulip-poplar,Jamaica
399912,3,Alive,Good,swamp white oak,Westchester-Unionport
518269,9,Alive,Good,cherry,Charleston-Richmond Valley-Tottenville
456554,21,Alive,Poor,London planetree,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
639126,6,Alive,Good,cherry,Brighton Beach
100815,12,Alive,Good,Sophora,Upper West Side
625236,11,Alive,Good,London planetree,Sunset Park East
152507,6,Alive,Good,littleleaf linden,North Side-South Side
518959,4,Alive,Good,Cornelian cherry,Co-op City
36773,4,Alive,Good,hawthorn,Bushwick North
467937,12,Alive,Good,green ash,Far Rockaway-Bayswater
210359,2,Alive,Good,'Schubert' chokecherry,Astoria
557733,12,Alive,Good,Japanese zelkova,Williamsburg
516015,29,Alive,Good,pin oak,Rossville-Woodrow
150276,3,Alive,Good,littleleaf linden,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
500102,4,Alive,Fair,Callery pear,Annadale-Huguenot-Prince's Bay-Eltingville
407186,34,Alive,Good,London planetree,14
531859,0,Stump,,,Woodside
291872,8,Alive,Good,Callery pear,Schuylerville-Throgs Neck-Edgewater Park
678673,10,Alive,Good,Callery pear,Georgetown-Marine Park-Bergen Beach-Mill Basin
448083,6,Alive,Good,pin oak,Hunts Point
84880,2,Alive,Good,ginkgo,Douglas Manor-Douglaston-Little Neck
98779,3,Alive,Fair,black locust,Eastchester-Edenwald-Baychester
84512,20,Alive,Good,London planetree,Brooklyn Heights-Cobble Hill
412069,8,Alive,Good,Callery pear,Rosedale
73922,12,Alive,Good,ginkgo,North Riverdale-Fieldston-Riverdale
451224,9,Alive,Good,honeylocust,Yorkville
483185,2,Alive,Good,common hackberry,Norwood
355142,12,Alive,Fair,Norway maple,Fresh Meadows-Utopia
409786,11,Alive,Good,green ash,Crown Heights North
303997,4,Alive,Good,golden raintree,Washington Heights South
374903,9,Alive,Good,Norway maple,Cypress Hills-City Line
575187,38,Alive,Good,silver maple,St. Albans
462747,6,Alive,Good,pin oak,Mott Haven-Port Morris
301221,11,Alive,Good,pin oak,Schuylerville-Throgs Neck-Edgewater Park
702344,5,Alive,Good,pin oak,Brownsville
449696,21,Alive,Good,London planetree,East New York
283289,16,Alive,Good,green ash,Queens Village
641163,12,Alive,Fair,littleleaf linden,QN55
398354,11,Alive,Good,littleleaf linden,New Brighton-Silver Lake
445695,2,Alive,Good,willow oak,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
701144,10,Alive,Fair,golden raintree,Brownsville
196286,12,Alive,Good,crimson king maple,Kew Gardens
285304,7,Alive,Poor,cherry,Charleston-Richmond Valley-Tottenville
41948,4,Alive,Good,Japanese zelkova,North Side-South Side
229765,25,Alive,Fair,red maple,New Brighton-Silver Lake
174645,28,Alive,Good,American elm,Flatbush
237410,2,Alive,Poor,Chinese tree lilac,Carroll Gardens-Columbia Street-Red Hook
51487,7,Alive,Good,red maple,North Riverdale-Fieldston-Riverdale
617187,16,Alive,Good,honeylocust,Glen Oaks-Floral Park-New Hyde Park
681114,20,Alive,Good,London planetree,Flatlands
364329,11,Alive,Good,Norway maple,Rossville-Woodrow
510663,13,Alive,Fair,ash,Annadale-Huguenot-Prince's Bay-Eltingville
182236,3,Alive,Good,American elm,Hunters Point-Sunnyside-West Maspeth
371106,6,Alive,Good,littleleaf linden,Rosedale
374560,11,Alive,Good,Japanese zelkova,Grasmere-Arrochar-Ft. Wadsworth
530428,0,Stump,,,Maspeth
394593,8,Alive,Good,Callery pear,25
646744,11,Alive,Good,London planetree,Woodhaven
123581,5,Alive,Good,Japanese zelkova,Hunters Point-Sunnyside-West Maspeth
64111,12,Alive,Good,cherry,QN23
477023,5,Alive,Good,Japanese zelkova,New Springville-Bloomfield-Travis
220796,3,Alive,Good,honeylocust,Van Cortlandt Village
466560,4,Alive,Good,scarlet oak,Williamsbridge-Olinville
241647,19,Alive,Good,American elm,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
110585,3,Alive,Good,cherry,Bedford
675641,18,Alive,Good,Norway maple,Georgetown-Marine Park-Bergen Beach-Mill Basin
104151,5,Alive,Good,cherry,Kew Gardens Hills
247814,10,Alive,Good,littleleaf linden,Hunters Point-Sunnyside-West Maspeth
351425,2,Alive,Good,swamp white oak,Westerleigh
543295,10,Alive,Good,Callery pear,Co-op City
428559,19,Alive,Good,Japanese zelkova,Cypress Hills-City Line
284708,8,Alive,Good,hedge maple,Queens Village
335101,22,Alive,Fair,London planetree,BK29
145137,2,Alive,Good,cherry,Canarsie
298534,2,Alive,Good,sweetgum,Maspeth
510520,8,Alive,Good,sweetgum,Annadale-Huguenot-Prince's Bay-Eltingville
706028,12,Alive,Good,honeylocust,Ocean Hill
120480,3,Alive,Good,false cypress,College Point
282874,12,Alive,Good,littleleaf linden,Pelham Bay-Country Club-City Island
314470,20,Alive,Good,London planetree,25
661195,28,Alive,Good,London planetree,Oakland Gardens
122612,12,Alive,Good,cherry,Upper East Side-Carnegie Hill
268547,9,Alive,Good,Sophora,East Harlem North
638113,0,Alive,Good,Japanese tree lilac,South Ozone Park
79569,2,Alive,Fair,London planetree,College Point
483051,16,Alive,Good,Norway maple,North Riverdale-Fieldston-Riverdale
570448,16,Alive,Good,green ash,Laurelton
522700,4,Alive,Good,honeylocust,SoHo-TriBeCa-Civic Center-Little Italy
317813,14,Alive,Good,littleleaf linden,Queens Village
378859,5,Alive,Good,Norway maple,Arden Heights
507055,11,Alive,Good,littleleaf linden,Soundview-Bruckner
595369,21,Alive,Good,London planetree,Annadale-Huguenot-Prince's Bay-Eltingville
391796,14,Alive,Fair,honeylocust,Homecrest
485122,3,Alive,Good,American elm,Sunset Park West
705931,11,Alive,Good,green ash,Woodhaven
312648,18,Alive,Good,cherry,Glen Oaks-Floral Park-New Hyde Park
192248,20,Alive,Good,littleleaf linden,Kew Gardens
464464,0,Stump,,,Mariner's Harbor-Arlington-Port Ivory-Graniteville
268861,5,Alive,Good,honeylocust,East Harlem North
620006,5,Alive,Good,hedge maple,East Elmhurst
189946,10,Alive,Good,London planetree,Steinway
202961,9,Alive,Good,Japanese maple,Bayside-Bayside Hills
517583,5,Alive,Good,Callery pear,Charleston-Richmond Valley-Tottenville
216623,5,Alive,Good,Callery pear,Forest Hills
51694,11,Alive,Good,Japanese zelkova,East Harlem South
397352,35,Alive,Good,Norway maple,East Flatbush-Farragut
408996,36,Alive,Fair,silver maple,SI01
250340,3,Alive,Good,cherry,East New York
426153,23,Alive,Good,sweetgum,Grymes Hill-Clifton-Fox Hills
566255,17,Alive,Good,pin oak,Cambria Heights
41796,8,Alive,Good,Japanese zelkova,Van Cortlandt Village
252711,15,Alive,Good,Sophora,Windsor Terrace
466074,7,Alive,Good,Callery pear,Mariner's Harbor-Arlington-Port Ivory-Graniteville
201245,5,Dead,,,Gravesend
679309,5,Alive,Good,Callery pear,Todt Hill-Emerson Hill-Heartland Village-Lighthous
602979,24,Alive,Good,London planetree,Williamsburg
27972,9,Alive,Good,ginkgo,Gramercy
552720,3,Alive,Good,shingle oak,Bushwick North
133842,22,Alive,Poor,pin oak,Laurelton
89548,5,Alive,Good,honeylocust,Gramercy
721997,3,Alive,Good,American linden,Jamaica
359185,9,Alive,Good,hedge maple,Allerton-Pelham Gardens
633951,4,Alive,Good,silver linden,Douglas Manor-Douglaston-Little Neck
438869,0,Stump,,,Norwood
393226,19,Alive,Good,pin oak,Stapleton-Rosebank
390002,5,Alive,Good,pin oak,West Village
193163,6,Alive,Good,northern red oak,Morningside Heights
645921,14,Alive,Good,American linden,South Jamaica
366306,14,Alive,Good,cherry,Rossville-Woodrow
401021,9,Alive,Good,swamp white oak,Rosedale
150802,6,Alive,Good,honeylocust,Lincoln Square
594112,21,Alive,Good,American linden,Bellerose
290286,29,Alive,Good,pin oak,Hamilton Heights
553367,10,Alive,Good,pin oak,Crown Heights North
580674,4,Alive,Good,swamp white oak,East Flushing
225721,3,Alive,Good,Callery pear,Richmond Hill
479833,10,Alive,Good,green ash,Far Rockaway-Bayswater
166229,9,Alive,Good,pin oak,Bensonhurst East
243064,7,Alive,Fair,ginkgo,MN23
210524,3,Alive,Good,London planetree,New Dorp-Midland Beach
126042,9,Alive,Good,littleleaf linden,Fort Greene
649114,14,Alive,Good,London planetree,Auburndale
161135,4,Alive,Good,littleleaf linden,Forest Hills
560928,6,Alive,Good,cherry,St. Albans
182171,21,Alive,Good,London planetree,Borough Park
100212,18,Alive,Good,London planetree,Springfield Gardens North
178486,12,Alive,Good,Callery pear,SI54
473080,6,Alive,Good,American elm,Fordham South
191407,11,Alive,Good,honeylocust,Upper West Side
686485,23,Alive,Good,Norway maple,Briarwood-Jamaica Hills
28132,2,Alive,Poor,London planetree,Rego Park
406530,10,Alive,Good,red maple,Arden Heights
640719,11,Alive,Good,crimson king maple,Richmond Hill
513468,11,Alive,Good,sweetgum,Annadale-Huguenot-Prince's Bay-Eltingville
407626,5,Alive,Good,'Schubert' chokecherry,West New Brighton-New Brighton-St. George
517011,14,Alive,Good,London planetree,Co-op City
465490,19,Alive,Fair,London planetree,Far Rockaway-Bayswater
489705,2,Alive,Good,maple,Oakwood-Oakwood Beach
544525,3,Alive,Good,Sophora,Springfield Gardens South-Brookville
421643,2,Alive,Good,serviceberry,Brownsville
465960,12,Alive,Good,London planetree,Lower East Side
82304,5,Alive,Fair,littleleaf linden,Greenpoint
110116,20,Alive,Good,Norway maple,Stuyvesant Heights
57591,12,Alive,Good,Callery pear,Marble Hill-Inwood
543096,2,Alive,Poor,Kentucky coffeetree,Hamilton Heights
47460,8,Alive,Good,littleleaf linden,East Harlem South
384270,0,Stump,,,Claremont-Bathgate
708634,3,Alive,Good,honeylocust,Ocean Hill
63952,12,Alive,Good,pin oak,Hamilton Heights
419958,10,Alive,Good,London planetree,East New York
641887,19,Alive,Good,Japanese zelkova,Whitestone
406405,25,Alive,Fair,London planetree,Bensonhurst West
28863,23,Alive,Fair,London planetree,Grymes Hill-Clifton-Fox Hills
568099,2,Alive,Good,common hackberry,Stuyvesant Heights
676062,10,Alive,Good,Norway maple,Madison
717981,25,Alive,Good,London planetree,Woodhaven
521885,19,Alive,Good,littleleaf linden,QN29
104101,8,Alive,Good,Japanese zelkova,Bay Ridge
528130,2,Alive,Poor,Chinese elm,Sunset Park East
203185,23,Alive,Good,London planetree,New Dorp-Midland Beach
332664,6,Alive,Good,Amur maackia,Queens Village
63090,32,Alive,Good,London planetree,Glendale
118364,11,Alive,Fair,pin oak,Williamsburg
690338,15,Alive,Good,red maple,Whitestone
375376,26,Alive,Good,pin oak,Springfield Gardens North
99914,21,Alive,Good,red maple,Oakwood-Oakwood Beach
168054,30,Alive,Good,pin oak,Prospect Heights
306070,11,Alive,Good,Japanese zelkova,Williamsburg
42168,8,Alive,Good,Norway maple,New Springville-Bloomfield-Travis
386978,13,Alive,Good,quaking aspen,Kew Gardens Hills
490061,2,Alive,Fair,European hornbeam,Belmont
196171,2,Alive,Good,London planetree,Bensonhurst East
